,Age,Diet,Died
4876,0-34,High,False
4877,0-34,High,False
4878,0-34,High,False
4879,0-34,High,False
4880,0-34,High,False
4881,0-34,High,False
4882,0-34,High,False
4883,0-34,High,False
4884,0-34,High,False
4885,0-34,High,False
4886,0-34,High,False
4887,0-34,High,False
4888,0-34,High,False
4889,0-34,High,False
4890,0-34,High,False
4891,0-34,High,False
4892,0-34,High,False
4893,0-34,High,False
4894,0-34,High,False
4895,0-34,High,False
4896,0-34,High,False
4897,0-34,High,False
4898,0-34,High,False
4899,0-34,High,False
4900,0-34,High,False
4901,0-34,High,False
4902,0-34,High,False
4903,0-34,High,False
4904,0-34,High,False
4905,0-34,High,False
4906,0-34,High,False
4907,0-34,High,False
4908,0-34,High,False
4909,0-34,High,False
4910,0-34,High,False
4911,0-34,High,False
4912,0-34,High,False
4913,0-34,High,False
4914,0-34,High,False
4915,0-34,High,False
4916,0-34,High,False
4917,0-34,High,False
4918,0-34,High,False
4919,0-34,High,False
4920,0-34,High,False
4921,0-34,High,False
4922,0-34,High,False
4923,0-34,High,False
4924,0-34,High,False
4925,0-34,High,False
4926,0-34,High,False
4927,0-34,High,False
4928,0-34,High,False
4929,0-34,High,False
4930,0-34,High,False
4931,0-34,High,False
4932,0-34,High,False
4933,0-34,High,False
4934,0-34,High,False
4935,0-34,High,False
4936,0-34,High,False
4937,0-34,High,False
4938,0-34,High,False
4939,0-34,High,False
4940,0-34,High,False
4941,0-34,High,False
4942,0-34,High,False
4943,0-34,High,False
4944,0-34,High,False
4945,0-34,High,False
4946,0-34,High,False
4947,0-34,High,False
4948,0-34,High,False
4949,0-34,High,False
4950,0-34,High,False
4951,0-34,High,False
4952,0-34,High,False
4953,0-34,High,False
4954,0-34,High,False
4955,0-34,High,False
4956,0-34,High,False
4957,0-34,High,False
4958,0-34,High,False
4959,0-34,High,False
4960,0-34,High,False
4961,0-34,High,False
4962,0-34,High,False
4963,0-34,High,False
4964,0-34,High,False
4965,0-34,High,False
4966,0-34,High,False
4967,0-34,High,False
4968,0-34,High,False
4969,0-34,High,False
4970,0-34,High,False
4971,0-34,High,False
4972,0-34,High,False
4973,0-34,High,False
4974,0-34,High,False
4975,0-34,High,False
4976,0-34,High,False
4977,0-34,High,False
4978,0-34,High,False
4979,0-34,High,False
4980,0-34,High,False
4981,0-34,High,False
4982,0-34,High,False
4983,0-34,High,False
4984,0-34,High,False
4985,0-34,High,False
4986,0-34,High,False
4987,0-34,High,False
4988,0-34,High,False
4989,0-34,High,False
4990,0-34,High,False
4991,0-34,High,False
4992,0-34,High,False
4993,0-34,High,False
4994,0-34,High,False
4995,0-34,High,False
4996,0-34,High,False
4997,0-34,High,False
4998,0-34,High,False
4999,0-34,High,False
5000,0-34,High,False
5001,0-34,High,False
5002,0-34,High,False
5003,0-34,High,False
5004,0-34,High,False
5005,0-34,High,False
5006,0-34,High,False
5007,0-34,High,False
5008,0-34,High,False
5009,0-34,High,False
5010,0-34,High,False
5011,0-34,High,False
5012,0-34,High,False
5013,0-34,High,False
5014,0-34,High,False
5015,0-34,High,False
5016,0-34,High,False
5017,0-34,High,False
5018,0-34,High,False
5019,0-34,High,False
5020,0-34,High,False
5021,0-34,High,False
5022,0-34,High,False
5023,0-34,High,False
5024,0-34,High,False
5025,0-34,High,False
5026,0-34,High,False
5027,0-34,High,False
5028,0-34,High,False
5029,0-34,High,False
5030,0-34,High,False
5031,0-34,High,False
5032,0-34,High,False
5033,0-34,High,False
5034,0-34,High,False
5035,0-34,High,False
5036,0-34,High,False
5037,0-34,High,False
5038,0-34,High,False
5039,0-34,High,False
5040,0-34,High,False
5041,0-34,High,False
5042,0-34,High,False
5043,0-34,High,False
5044,0-34,High,False
5045,0-34,High,False
5046,0-34,High,False
5047,0-34,High,False
5048,0-34,High,False
5049,0-34,High,False
5050,0-34,High,False
5051,0-34,High,False
5052,0-34,High,False
5053,0-34,High,False
5054,0-34,High,False
5055,0-34,High,False
5056,0-34,High,False
5057,0-34,High,False
5058,0-34,High,False
5059,0-34,High,False
5060,0-34,High,False
5061,0-34,High,False
5062,0-34,High,False
5063,0-34,High,False
5064,0-34,High,False
5065,0-34,High,False
5066,0-34,High,False
5067,0-34,High,False
5068,0-34,High,False
5069,0-34,High,False
5070,0-34,High,False
5071,0-34,High,False
5072,0-34,High,False
5073,0-34,High,False
5074,0-34,High,False
5075,0-34,High,False
5076,0-34,High,False
5077,0-34,High,False
5078,0-34,High,False
5079,0-34,High,False
5080,0-34,High,False
5081,0-34,High,False
5082,0-34,High,False
5083,0-34,High,False
5084,0-34,High,False
5085,0-34,High,False
5086,0-34,High,False
5087,0-34,High,False
5088,0-34,High,False
5089,0-34,High,False
5090,0-34,High,False
5091,0-34,High,False
5092,0-34,High,False
5093,0-34,High,False
5094,0-34,High,False
5095,0-34,High,False
5096,0-34,High,False
5097,0-34,High,False
5098,0-34,High,False
5099,0-34,High,False
5100,0-34,High,False
5101,0-34,High,False
5102,0-34,High,False
5103,0-34,High,False
5104,0-34,High,False
5105,0-34,High,False
5106,0-34,High,False
5107,0-34,High,False
5108,0-34,High,False
5109,0-34,High,False
5110,0-34,High,False
5111,0-34,High,False
5112,0-34,High,False
5113,0-34,High,False
5114,0-34,High,False
5115,0-34,High,False
5116,0-34,High,False
5117,0-34,High,False
5118,0-34,High,False
5119,0-34,High,False
5120,0-34,High,False
5121,0-34,High,False
5122,0-34,High,False
5123,0-34,High,False
5124,0-34,High,False
5125,0-34,High,False
5126,0-34,High,False
5127,0-34,High,False
5128,0-34,High,False
5129,0-34,High,False
5130,0-34,High,False
5131,0-34,High,False
5132,0-34,High,False
5133,0-34,High,False
5134,0-34,High,False
5135,0-34,High,False
5136,0-34,High,False
5137,0-34,High,False
5138,0-34,High,False
5139,0-34,High,False
5140,0-34,High,False
5141,0-34,High,False
5142,0-34,High,False
5143,0-34,High,False
5144,0-34,High,False
5145,0-34,High,False
5146,0-34,High,False
5147,0-34,High,False
5148,0-34,High,False
5149,0-34,High,False
5150,0-34,High,False
5151,0-34,High,False
5152,0-34,High,False
5153,0-34,High,False
5154,0-34,High,False
5155,0-34,High,False
5156,0-34,High,False
5157,0-34,High,False
5158,0-34,High,False
5159,0-34,High,False
5160,0-34,High,False
5161,0-34,High,False
5162,0-34,High,False
5163,0-34,High,False
5164,0-34,High,False
5165,0-34,High,False
5166,0-34,High,False
5167,0-34,High,False
5168,0-34,High,False
5169,0-34,High,False
5170,0-34,High,False
5171,0-34,High,False
5172,0-34,High,False
5173,0-34,High,False
5174,0-34,High,False
5175,0-34,High,False
5176,0-34,High,False
5177,0-34,High,False
5178,0-34,High,False
5179,0-34,High,False
5180,0-34,High,False
5181,0-34,High,False
5182,0-34,High,False
5183,0-34,High,False
5184,0-34,High,False
5185,0-34,High,False
5186,0-34,High,False
5187,0-34,High,False
5188,0-34,High,False
5189,0-34,High,False
5190,0-34,High,False
5191,0-34,High,False
5192,0-34,High,False
5193,0-34,High,False
5194,0-34,High,False
5195,0-34,High,False
5196,0-34,High,False
5197,0-34,High,False
5198,0-34,High,False
5199,0-34,High,False
5200,0-34,High,False
5201,0-34,High,False
5202,0-34,High,False
5203,0-34,High,False
5204,0-34,High,False
5205,0-34,High,False
5206,0-34,High,False
5207,0-34,High,False
5208,0-34,High,False
5209,0-34,High,False
5210,0-34,High,False
5211,0-34,High,False
5212,0-34,High,False
5213,0-34,High,False
5214,0-34,High,False
5215,0-34,High,False
5216,0-34,High,False
5217,0-34,High,False
5218,0-34,High,False
5219,0-34,High,False
5220,0-34,High,False
5221,0-34,High,False
5222,0-34,High,False
5223,0-34,High,False
5224,0-34,High,False
5225,0-34,High,False
5226,0-34,High,False
5227,0-34,High,False
5228,0-34,High,False
5229,0-34,High,False
5230,0-34,High,False
5231,0-34,High,False
5232,0-34,High,False
5233,0-34,High,False
5234,0-34,High,False
5235,0-34,High,False
5236,0-34,High,False
5237,0-34,High,False
5238,0-34,High,False
5239,0-34,High,False
5240,0-34,High,False
5241,0-34,High,False
5242,0-34,High,False
5243,0-34,High,False
5244,0-34,High,False
5245,0-34,High,False
5246,0-34,High,False
5247,0-34,High,False
5248,0-34,High,False
5249,0-34,High,False
5250,0-34,High,False
5251,0-34,High,False
5252,0-34,High,False
5253,0-34,High,False
5254,0-34,High,False
5255,0-34,High,False
5256,0-34,High,False
5257,0-34,High,False
5258,0-34,High,False
5259,0-34,High,False
5260,0-34,High,False
5261,0-34,High,False
5262,0-34,High,False
5263,0-34,High,False
5264,0-34,High,False
5265,0-34,High,False
5266,0-34,High,False
5267,0-34,High,False
5268,0-34,High,False
5269,0-34,High,False
5270,0-34,High,False
5271,0-34,High,False
5272,0-34,High,False
5273,0-34,High,False
5274,0-34,High,False
5275,0-34,High,False
5276,0-34,High,False
5277,0-34,High,False
5278,0-34,High,False
5279,0-34,High,False
5280,0-34,High,False
5281,0-34,High,False
5282,0-34,High,False
5283,0-34,High,False
5284,0-34,High,False
5285,0-34,High,False
5286,0-34,High,False
5287,0-34,High,False
5288,0-34,High,False
5289,0-34,High,False
5290,0-34,High,False
5291,0-34,High,False
5292,0-34,High,False
5293,0-34,High,False
5294,0-34,High,False
5295,0-34,High,False
5296,0-34,High,False
5297,0-34,High,False
5298,0-34,High,False
5299,0-34,High,False
5300,0-34,High,False
5301,0-34,High,False
5302,0-34,High,False
5303,0-34,High,False
5304,0-34,High,False
5305,0-34,High,False
5306,0-34,High,False
5307,0-34,High,False
5308,0-34,High,False
5309,0-34,High,False
5310,0-34,High,False
5311,0-34,High,False
5312,0-34,High,False
5313,0-34,High,False
5314,0-34,High,False
5315,0-34,High,False
5316,0-34,High,False
5317,0-34,High,False
5318,0-34,High,False
5319,0-34,High,False
5320,0-34,High,False
5321,0-34,High,False
5322,0-34,High,False
5323,0-34,High,False
5324,0-34,High,False
5325,0-34,High,False
5326,0-34,High,False
5327,0-34,High,False
5328,0-34,High,False
5329,0-34,High,False
5330,0-34,High,False
5331,0-34,High,False
5332,0-34,High,False
5333,0-34,High,False
5334,0-34,High,False
5335,0-34,High,False
5336,0-34,High,False
5337,0-34,High,False
5338,0-34,High,False
5339,0-34,High,False
5340,0-34,High,False
5341,0-34,High,False
5342,0-34,High,False
5343,0-34,High,False
5344,0-34,High,False
5345,0-34,High,False
5346,0-34,High,False
5347,0-34,High,False
5348,0-34,High,False
5349,0-34,High,False
5350,0-34,High,False
5351,0-34,High,False
5352,0-34,High,False
5353,0-34,High,False
5354,0-34,High,False
5355,0-34,High,False
5356,0-34,High,False
5357,0-34,High,False
5358,0-34,High,False
5359,0-34,High,False
5360,0-34,High,False
5361,0-34,High,False
5362,0-34,High,False
5363,0-34,High,False
5364,0-34,High,False
5365,0-34,High,False
5366,0-34,High,False
5367,0-34,High,False
5368,0-34,High,False
5369,0-34,High,False
5370,0-34,High,False
5371,0-34,High,False
5372,0-34,High,False
5373,0-34,High,False
5374,0-34,High,False
5375,0-34,High,False
5376,0-34,High,False
5377,0-34,High,False
5378,0-34,High,False
5379,0-34,High,False
5380,0-34,High,False
5381,0-34,High,False
5382,0-34,High,False
5383,0-34,High,False
5384,0-34,High,False
5385,0-34,High,False
5386,0-34,High,False
5387,0-34,High,False
5388,0-34,High,False
5389,0-34,High,False
5390,0-34,High,False
5391,0-34,High,False
5392,0-34,High,False
5393,0-34,High,False
5394,0-34,High,False
5395,0-34,High,False
5396,0-34,High,False
5397,0-34,High,False
5398,0-34,High,False
5399,0-34,High,False
5400,0-34,High,False
5401,0-34,High,False
5402,0-34,High,False
5403,0-34,High,False
5404,0-34,High,False
5405,0-34,High,False
5406,0-34,High,False
5407,0-34,High,False
5408,0-34,High,False
5409,0-34,High,False
5410,0-34,High,False
5411,0-34,High,False
5412,0-34,High,False
5413,0-34,High,False
5414,0-34,High,False
5415,0-34,High,False
5416,0-34,High,False
5417,0-34,High,False
5418,0-34,High,False
5419,0-34,High,False
5420,0-34,High,False
5421,0-34,High,False
5422,0-34,High,False
5423,0-34,High,False
5424,0-34,High,False
5425,0-34,High,False
5426,0-34,High,False
5427,0-34,High,False
5428,0-34,High,False
5429,0-34,High,False
5430,0-34,High,False
5431,0-34,High,False
5432,0-34,High,False
5433,0-34,High,False
5434,0-34,High,False
5435,0-34,High,False
5436,0-34,High,False
5437,0-34,High,False
5438,0-34,High,False
5439,0-34,High,False
5440,0-34,High,False
5441,0-34,High,False
5442,0-34,High,False
5443,0-34,High,False
5444,0-34,High,False
5445,0-34,High,False
5446,0-34,High,False
5447,0-34,High,False
5448,0-34,High,False
5449,0-34,High,False
5450,0-34,High,False
5451,0-34,High,False
5452,0-34,High,False
5453,0-34,High,False
5454,0-34,High,False
5455,0-34,High,False
5456,0-34,High,False
5457,0-34,High,False
5458,0-34,High,False
5459,0-34,High,False
5460,0-34,High,False
5461,0-34,High,False
5462,0-34,High,False
5463,0-34,High,False
5464,0-34,High,False
5465,0-34,High,False
5466,0-34,High,False
5467,0-34,High,False
5468,0-34,High,False
5469,0-34,High,False
5470,0-34,High,False
5471,0-34,High,False
5472,0-34,High,False
5473,0-34,High,False
5474,0-34,High,False
5475,0-34,High,False
5476,0-34,High,False
5477,0-34,High,False
5478,0-34,High,False
5479,0-34,High,False
5480,0-34,High,False
5481,0-34,High,False
5482,0-34,High,False
5483,0-34,High,False
5484,0-34,High,False
5485,0-34,High,False
5486,0-34,High,False
5487,0-34,High,False
5488,0-34,High,False
5489,0-34,High,False
5490,0-34,High,False
5491,0-34,High,False
5492,0-34,High,False
5493,0-34,High,False
5494,0-34,High,False
5495,0-34,High,False
5496,0-34,High,False
5497,0-34,High,False
5498,0-34,High,False
5499,0-34,High,False
5500,0-34,High,False
5501,0-34,High,False
5502,0-34,High,False
5503,0-34,High,False
5504,0-34,High,False
5505,0-34,High,False
5506,0-34,High,False
5507,0-34,High,False
5508,0-34,High,False
5509,0-34,High,False
5510,0-34,High,False
5511,0-34,High,False
5512,0-34,High,False
5513,0-34,High,False
5514,0-34,High,False
5515,0-34,High,False
5516,0-34,High,False
5517,0-34,High,False
5518,0-34,High,False
5519,0-34,High,False
5520,0-34,High,False
5521,0-34,High,False
5522,0-34,High,False
5523,0-34,High,False
5524,0-34,High,False
5525,0-34,High,False
5526,0-34,High,False
5527,0-34,High,False
5528,0-34,High,False
5529,0-34,High,False
5530,0-34,High,False
5531,0-34,High,False
5532,0-34,High,False
5533,0-34,High,False
5534,0-34,High,False
5535,0-34,High,False
5536,0-34,High,False
5537,0-34,High,False
5538,0-34,High,False
5539,0-34,High,False
5540,0-34,High,False
5541,0-34,High,False
5542,0-34,High,False
5543,0-34,High,False
5544,0-34,High,False
5545,0-34,High,False
5546,0-34,High,False
5547,0-34,High,False
5548,0-34,High,False
5549,0-34,High,False
5550,0-34,High,False
5551,0-34,High,False
5552,0-34,High,False
5553,0-34,High,False
5554,0-34,High,False
5555,0-34,High,False
5556,0-34,High,False
5557,0-34,High,False
5558,0-34,High,False
5559,0-34,High,False
5560,0-34,High,False
5561,0-34,High,False
5562,0-34,High,False
5563,0-34,High,False
5564,0-34,High,False
5565,0-34,High,False
5566,0-34,High,False
5567,0-34,High,False
5568,0-34,High,False
5569,0-34,High,False
5570,0-34,High,False
5571,0-34,High,False
5572,0-34,High,False
5573,0-34,High,False
5574,0-34,High,False
5575,0-34,High,False
5576,0-34,High,False
5577,0-34,High,False
5578,0-34,High,False
5579,0-34,High,False
5580,0-34,High,False
5581,0-34,High,False
5582,0-34,High,False
5583,0-34,High,False
5584,0-34,High,False
5585,0-34,High,False
5586,0-34,High,False
5587,0-34,High,False
5588,0-34,High,False
5589,0-34,High,False
5590,0-34,High,False
5591,0-34,High,False
5592,0-34,High,False
5593,0-34,High,False
5594,0-34,High,False
5595,0-34,High,False
5596,0-34,High,False
5597,0-34,High,False
5598,0-34,High,False
5599,0-34,High,False
5600,0-34,High,False
5601,0-34,High,False
5602,0-34,High,False
5603,0-34,High,False
5604,0-34,High,False
5605,0-34,High,False
5606,0-34,High,False
5607,0-34,High,False
5608,0-34,High,False
5609,0-34,High,False
5610,0-34,High,False
5611,0-34,High,False
5612,0-34,High,False
5613,0-34,High,False
5614,0-34,High,False
5615,0-34,High,False
5616,0-34,High,False
5617,0-34,High,False
5618,0-34,High,False
5619,0-34,High,False
5620,0-34,High,False
5621,0-34,High,False
5622,0-34,High,False
5623,0-34,High,False
5624,0-34,High,False
5625,0-34,High,False
5626,0-34,High,False
5627,0-34,High,False
5628,0-34,High,False
5629,0-34,High,False
5630,0-34,High,False
5631,0-34,High,False
5632,0-34,High,False
5633,0-34,High,False
5634,0-34,High,False
5635,0-34,High,False
5636,0-34,High,False
5637,0-34,High,False
5638,0-34,High,False
5639,0-34,High,False
5640,0-34,High,False
5641,0-34,High,False
5642,0-34,High,False
5643,0-34,High,False
5644,0-34,High,False
5645,0-34,High,False
5646,0-34,High,False
5647,0-34,High,False
5648,0-34,High,False
5649,0-34,High,False
5650,0-34,High,False
5651,0-34,High,False
5652,0-34,High,False
5653,0-34,High,False
5654,0-34,High,False
5655,0-34,High,False
5656,0-34,High,False
5657,0-34,High,False
5658,0-34,High,False
5659,0-34,High,False
5660,0-34,High,False
5661,0-34,High,False
5662,0-34,High,False
5663,0-34,High,False
5664,0-34,High,False
5665,0-34,High,False
5666,0-34,High,False
5667,0-34,High,False
5668,0-34,High,False
5669,0-34,High,False
5670,0-34,High,False
5671,0-34,High,False
5672,0-34,High,False
5673,0-34,High,False
5674,0-34,High,False
5675,0-34,High,False
5676,0-34,High,False
5677,0-34,High,False
5678,0-34,High,False
5679,0-34,High,False
5680,0-34,High,False
5681,0-34,High,False
5682,0-34,High,False
5683,0-34,High,False
5684,0-34,High,False
5685,0-34,High,False
5686,0-34,High,False
5687,0-34,High,False
5688,0-34,High,False
5689,0-34,High,False
5690,0-34,High,False
5691,0-34,High,False
5692,0-34,High,False
5693,0-34,High,False
5694,0-34,High,False
5695,0-34,High,False
5696,0-34,High,False
5697,0-34,High,False
5698,0-34,High,False
5699,0-34,High,False
5700,0-34,High,False
5701,0-34,High,False
5702,0-34,High,False
5703,0-34,High,False
5704,0-34,High,False
5705,0-34,High,False
5706,0-34,High,False
5707,0-34,High,False
5708,0-34,High,False
5709,0-34,High,False
5710,0-34,High,False
5711,0-34,High,False
5712,0-34,High,False
5713,0-34,High,False
5714,0-34,High,False
5715,0-34,High,False
5716,0-34,High,False
5717,0-34,High,False
5718,0-34,High,False
5719,0-34,High,False
5720,0-34,High,False
5721,0-34,High,False
5722,0-34,High,False
5723,0-34,High,False
5724,0-34,High,False
5725,0-34,High,False
5726,0-34,High,False
5727,0-34,High,False
5728,0-34,High,False
5729,0-34,High,False
5730,0-34,High,False
5731,0-34,High,False
5732,0-34,High,False
5733,0-34,High,False
5734,0-34,High,False
5735,0-34,High,False
5736,0-34,High,False
5737,0-34,High,False
5738,0-34,High,False
5739,0-34,High,False
5740,0-34,High,False
5741,0-34,High,False
5742,0-34,High,False
5743,0-34,High,False
5744,0-34,High,False
5745,0-34,High,False
5746,0-34,High,False
5747,0-34,High,False
5748,0-34,High,False
5749,0-34,High,False
5750,0-34,High,False
5751,0-34,High,False
5752,0-34,High,False
5753,0-34,High,False
5754,0-34,High,False
5755,0-34,High,False
5756,0-34,High,False
5757,0-34,High,False
5758,0-34,High,False
5759,0-34,High,False
5760,0-34,High,False
5761,0-34,High,False
5762,0-34,High,False
5763,0-34,High,False
5764,0-34,High,False
5765,0-34,High,False
5766,0-34,High,False
5767,0-34,High,False
5768,0-34,High,False
5769,0-34,High,False
5770,0-34,High,False
5771,0-34,High,False
5772,0-34,High,False
5773,0-34,High,False
5774,0-34,High,False
5775,0-34,High,False
5776,0-34,High,False
5777,0-34,High,False
5778,0-34,High,False
5779,0-34,High,False
5780,0-34,High,False
5781,0-34,High,False
5782,0-34,High,False
5783,0-34,High,False
5784,0-34,High,False
5785,0-34,High,False
5786,0-34,High,False
5787,0-34,High,False
5788,0-34,High,False
5789,0-34,High,False
5790,0-34,High,False
5791,0-34,High,False
5792,0-34,High,False
5793,0-34,High,False
5794,0-34,High,False
5795,0-34,High,False
5796,0-34,High,False
5797,0-34,High,False
5798,0-34,High,False
5799,0-34,High,False
5800,0-34,High,False
5801,0-34,High,False
5802,0-34,High,False
5803,0-34,High,False
5804,0-34,High,False
5805,0-34,High,False
5806,0-34,High,False
5807,0-34,High,False
5808,0-34,High,False
5809,0-34,High,False
5810,0-34,High,False
5811,0-34,High,False
5812,0-34,High,False
5813,0-34,High,False
5814,0-34,High,False
5815,0-34,High,False
5816,0-34,High,False
5817,0-34,High,False
5818,0-34,High,False
5819,0-34,High,False
5820,0-34,High,False
5821,0-34,High,False
5822,0-34,High,False
5823,0-34,High,False
5824,0-34,High,False
5825,0-34,High,False
5826,0-34,High,False
5827,0-34,High,False
5828,0-34,High,False
5829,0-34,High,False
5830,0-34,High,False
5831,0-34,High,False
5832,0-34,High,False
5833,0-34,High,False
5834,0-34,High,False
5835,0-34,High,False
5836,0-34,High,False
5837,0-34,High,False
5838,0-34,High,False
5839,0-34,High,False
5840,0-34,High,False
5841,0-34,High,False
5842,0-34,High,False
5843,0-34,High,False
5844,0-34,High,False
5845,0-34,High,False
5846,0-34,High,False
5847,0-34,High,False
5848,0-34,High,False
5849,0-34,High,False
5850,0-34,High,False
5851,0-34,High,False
5852,0-34,High,False
5853,0-34,High,False
5854,0-34,High,False
5855,0-34,High,False
5856,0-34,High,False
5857,0-34,High,False
5858,0-34,High,False
5859,0-34,High,False
5860,0-34,High,False
5861,0-34,High,False
5862,0-34,High,False
5863,0-34,High,False
5864,0-34,High,False
5865,0-34,High,False
5866,0-34,High,False
5867,0-34,High,False
5868,0-34,High,False
5869,0-34,High,False
5870,0-34,High,False
5871,0-34,High,False
5872,0-34,High,False
5873,0-34,High,False
5874,0-34,High,False
5875,0-34,High,False
5876,0-34,High,False
5877,0-34,High,False
5878,0-34,High,False
5879,0-34,High,False
5880,0-34,High,False
5881,0-34,High,False
5882,0-34,High,False
5883,0-34,High,False
5884,0-34,High,False
5885,0-34,High,False
5886,0-34,High,False
5887,0-34,High,False
5888,0-34,High,False
5889,0-34,High,False
5890,0-34,High,False
5891,0-34,High,False
5892,0-34,High,False
5893,0-34,High,False
5894,0-34,High,False
5895,0-34,High,False
5896,0-34,High,False
5897,0-34,High,False
5898,0-34,High,False
5899,0-34,High,False
5900,0-34,High,False
5901,0-34,High,False
5902,0-34,High,False
5903,0-34,High,False
5904,0-34,High,False
5905,0-34,High,False
5906,0-34,High,False
5907,0-34,High,False
5908,0-34,High,False
5909,0-34,High,False
5910,0-34,High,False
5911,0-34,High,False
5912,0-34,High,False
5913,0-34,High,False
5914,0-34,High,False
5915,0-34,High,False
5916,0-34,High,False
5917,0-34,High,False
5918,0-34,High,False
5919,0-34,High,False
5920,0-34,High,False
5921,0-34,High,False
5922,0-34,High,False
5923,0-34,High,False
5924,0-34,High,False
5925,0-34,High,False
5926,0-34,High,False
5927,0-34,High,False
5928,0-34,High,False
5929,0-34,High,False
5930,0-34,High,False
5931,0-34,High,False
5932,0-34,High,False
5933,0-34,High,False
5934,0-34,High,False
5935,0-34,High,False
5936,0-34,High,False
5937,0-34,High,False
5938,0-34,High,False
5939,0-34,High,False
5940,0-34,High,False
5941,0-34,High,False
5942,0-34,High,False
5943,0-34,High,False
5944,0-34,High,False
5945,0-34,High,False
5946,0-34,High,False
5947,0-34,High,False
5948,0-34,High,False
5949,0-34,High,False
5950,0-34,High,False
5951,0-34,High,False
5952,0-34,High,False
5953,0-34,High,False
5954,0-34,High,False
5955,0-34,High,False
5956,0-34,High,False
5957,0-34,High,False
5958,0-34,High,False
5959,0-34,High,False
5960,0-34,High,False
5961,0-34,High,False
5962,0-34,High,False
5963,0-34,High,False
5964,0-34,High,False
5965,0-34,High,False
5966,0-34,High,False
5967,0-34,High,False
5968,0-34,High,False
5969,0-34,High,False
5970,0-34,High,False
5971,0-34,High,False
5972,0-34,High,False
5973,0-34,High,False
5974,0-34,High,False
5975,0-34,High,False
5976,0-34,High,False
5977,0-34,High,False
5978,0-34,High,False
5979,0-34,High,False
5980,0-34,High,False
5981,0-34,High,False
5982,0-34,High,False
5983,0-34,High,False
5984,0-34,High,False
5985,0-34,High,False
5986,0-34,High,False
5987,0-34,High,False
5988,0-34,High,False
5989,0-34,High,False
5990,0-34,High,False
5991,0-34,High,False
5992,0-34,High,False
5993,0-34,High,False
5994,0-34,High,False
5995,0-34,High,False
5996,0-34,High,False
5997,0-34,High,False
5998,0-34,High,False
5999,0-34,High,False
6000,0-34,High,False
6001,0-34,High,False
6002,0-34,High,False
6003,0-34,High,False
6004,0-34,High,False
6005,0-34,High,False
6006,0-34,High,False
6007,0-34,High,False
6008,0-34,High,False
6009,0-34,High,False
6010,0-34,High,False
6011,0-34,High,False
6012,0-34,High,False
6013,0-34,High,False
6014,0-34,High,False
6015,0-34,High,False
6016,0-34,High,False
6017,0-34,High,False
6018,0-34,High,False
6019,0-34,High,False
6020,0-34,High,False
6021,0-34,High,False
6022,35-44,High,True
6023,35-44,High,True
6024,35-44,High,True
6025,35-44,High,True
6026,35-44,High,False
6027,35-44,High,False
6028,35-44,High,False
6029,35-44,High,False
6030,35-44,High,False
6031,35-44,High,False
6032,35-44,High,False
6033,35-44,High,False
6034,35-44,High,False
6035,35-44,High,False
6036,35-44,High,False
6037,35-44,High,False
6038,35-44,High,False
6039,35-44,High,False
6040,35-44,High,False
6041,35-44,High,False
6042,35-44,High,False
6043,35-44,High,False
6044,35-44,High,False
6045,35-44,High,False
6046,35-44,High,False
6047,35-44,High,False
6048,35-44,High,False
6049,35-44,High,False
6050,35-44,High,False
6051,35-44,High,False
6052,35-44,High,False
6053,35-44,High,False
6054,35-44,High,False
6055,35-44,High,False
6056,35-44,High,False
6057,35-44,High,False
6058,35-44,High,False
6059,35-44,High,False
6060,35-44,High,False
6061,35-44,High,False
6062,35-44,High,False
6063,35-44,High,False
6064,35-44,High,False
6065,35-44,High,False
6066,35-44,High,False
6067,35-44,High,False
6068,35-44,High,False
6069,35-44,High,False
6070,35-44,High,False
6071,35-44,High,False
6072,35-44,High,False
6073,35-44,High,False
6074,35-44,High,False
6075,35-44,High,False
6076,35-44,High,False
6077,35-44,High,False
6078,35-44,High,False
6079,35-44,High,False
6080,35-44,High,False
6081,35-44,High,False
6082,35-44,High,False
6083,35-44,High,False
6084,35-44,High,False
6085,35-44,High,False
6086,35-44,High,False
6087,35-44,High,False
6088,35-44,High,False
6089,35-44,High,False
6090,35-44,High,False
6091,35-44,High,False
6092,35-44,High,False
6093,35-44,High,False
6094,35-44,High,False
6095,35-44,High,False
6096,35-44,High,False
6097,35-44,High,False
6098,35-44,High,False
6099,35-44,High,False
6100,35-44,High,False
6101,35-44,High,False
6102,35-44,High,False
6103,35-44,High,False
6104,35-44,High,False
6105,35-44,High,False
6106,35-44,High,False
6107,35-44,High,False
6108,35-44,High,False
6109,35-44,High,False
6110,35-44,High,False
6111,35-44,High,False
6112,35-44,High,False
6113,35-44,High,False
6114,35-44,High,False
6115,35-44,High,False
6116,35-44,High,False
6117,35-44,High,False
6118,35-44,High,False
6119,35-44,High,False
6120,35-44,High,False
6121,35-44,High,False
6122,35-44,High,False
6123,35-44,High,False
6124,35-44,High,False
6125,35-44,High,False
6126,35-44,High,False
6127,35-44,High,False
6128,35-44,High,False
6129,35-44,High,False
6130,35-44,High,False
6131,35-44,High,False
6132,35-44,High,False
6133,35-44,High,False
6134,35-44,High,False
6135,35-44,High,False
6136,35-44,High,False
6137,35-44,High,False
6138,35-44,High,False
6139,35-44,High,False
6140,35-44,High,False
6141,35-44,High,False
6142,35-44,High,False
6143,35-44,High,False
6144,35-44,High,False
6145,35-44,High,False
6146,35-44,High,False
